	BuisnessID	ReviewText	ReviewRating	City
2880	giro-stockholm	03/15/2017 Arrived with group of 5 for dinner. Walked in to get a table and were greeted with a nice welcome. We were sat down right away. Staff members...	5.0	Stockholm
2881	giro-stockholm	For those of you who don't know already, Scandinavia can be a gluten-free paradise. Just about anything, including delicious Italian-style pizza, can be...	4.0	Stockholm
2882	giro-stockholm	"Real pizza from Napoli.
Excellent service, excellemt food!!
Do not miss the opportunity to taste this pizza!"	5.0	Stockholm
2883	hermans-stockholm	I had an excellent experience yesterday at Hermans. Some of you might know the struggle of getting a festive meal for Christmas as a vegan. I already...	5.0	Stockholm
2884	hermans-stockholm	To start off, I have to say I came here extremely annoyed and pissed off that I got sucked into having to eat at this vegetarian buffet instead of the fried...	5.0	Stockholm
2885	hermans-stockholm	I've been to Hermans twice. The views from this place are surreal , especially when the weather is clear. Also, being a vegetarian and a buffet lover, I was...	4.0	Stockholm
2886	harvest-home-stockholm	This is a wonderful traditional Swedish place to have dinner the atmosphere is amazing warm and cozy. If you're ever in Stockholm this is definitely worth a...	5.0	Stockholm
2887	harvest-home-stockholm	Such a great homey feeling when you are there. I really love this place. It's the mixture of people that is so amazing and everyone is welcome: young to...	5.0	Stockholm
2888	harvest-home-stockholm	Five of us went to Harvest Home tonight, and was lucky enough to get a table without a reservation since the place was packed. Amongst us we had lamb shank,...	4.0	Stockholm
2889	styrelsen-stockholm	Charming service and wonderful atmosphere both indoors and outdoors (I've been here twice). Bartender is creative and fun, made tasty drinks from the...	5.0	Stockholm
2890	styrelsen-stockholm	Excellent European food in a genuine Stockholm context. Yet, outside the touristic mainstream. The setting and the personnel really makes you feel welcome....	5.0	Stockholm
2891	tranan-stockholm	A delicious meal. Attentive yet not intrusive waitstaff. A local gem!	5.0	Stockholm
2892	tranan-stockholm	Long que even for lunch. Better to book in advance. Otherwise good sallads and pasta dishes.	4.0	Stockholm
2893	tranan-stockholm	The most expensive meatballs I've ever eaten but it was worth it!  We came to Tranan based on the Yelp reviews and it didn't not disappoint.  The meatballs...	4.0	Stockholm
2894	broms-stockholm	"We are visiting Sweden, and for our last dinner in Stockholm, I used Yelp to find this restaurant, and it was exactly what I expected and needed. 

Very..."	5.0	Stockholm
2895	broms-stockholm	"Loved this place for dinner! They have their own rotisserie and so the rotisserie chicken dish is a must! The ""potato salad"" on the side is also damn good!..."	4.0	Stockholm
2896	broms-stockholm	"Came here on a recommendation from our hotel front desk meeting the following criteria: 
1. Open New Years Day 
2. A place they themselves go to and not a..."	4.0	Stockholm
2897	19-glas-bar-and-matsal-stockholm	"19 Glas Bar & Matsal is a great wine bar in Gamla Stan. Not cheap, but with a good atmosphere and an excellent wine selection by the glass.

One evening, I..."	5.0	Stockholm
2898	19-glas-bar-and-matsal-stockholm	"This is a DESTINATION RESTAURANT.  Truly indigenous cuisine.

Went for the Thursday pea soup and saffron pancakes.  Sat at the counter where the owner/chef..."	5.0	Stockholm
2899	19-glas-bar-and-matsal-stockholm	"This is a very nice contemporary looking wine bar that's located smack dab in the middle of Gamla Stan.

It's quite small which is OK because it's a wine..."	4.0	Stockholm
2900	österlånggatan-17-stockholm	"Fabulous dinner!! If you love meat order the beef rib it's huge and so tender. 
Everything was delicious. The standouts also included the char. 
It is about..."	5.0	Stockholm
2901	österlånggatan-17-stockholm	I visit Stockholm since adolescence, and my passion in Sweden is its food and scenery. Now this restaurant in Gamla Stan is absolutely amazing. Reservation...	5.0	Stockholm
2902	österlånggatan-17-stockholm	"Hands down the best meatballs in the world ......... That sauce tho!! Wow......
Amazing service as well."	5.0	Stockholm
2903	rosendals-trädgård-stockholm	I absolutely love the concept of this place, and while the food was great, I'd recommend avoiding it on weekends because its chaos, which takes away from...	3.0	Stockholm
2904	rosendals-trädgård-stockholm	When walking up to RT, you don't think that much of it. It seems like it's a normal greenhouse with a few tables to the side. But, once you get your food...	3.0	Stockholm
2905	rosendals-trädgård-stockholm	"If you are looking for a great and relaxing place, this us your destination!
Very beautiful garden, chill music, good food and good teas!
If you are..."	4.0	Stockholm
2906	schweizerkonditoriet-stockholm	Warm and cozy, food is fresh and tasty, the salmon and potato combo is extremely good, coffee is above average, a nice place to get start a winter day.	5.0	Stockholm
2907	schweizerkonditoriet-stockholm	"I think I left a little piece of my heart here when I visited Stockholm during the summer.

We stumbled across this place whilst exploring Stockholm's..."	4.0	Stockholm
2908	schweizerkonditoriet-stockholm	Pretty decent food, HUGE coffees and teas, and really good desserts and pastries. A fun interior (you can write on the walls using their special white pen)....	3.0	Stockholm
2909	story-hotel-stockholm	Stayed here for the first time in Stockholm over New Years. We had been traveling a lot during the days leading up to being here, and were really needing a...	5.0	Stockholm
2910	story-hotel-stockholm	One of the first design hotels in Stockholm - one that changed the perspectives of hotels and started a new era for hospitality on the Swedish hotel...	5.0	Stockholm
2911	story-hotel-stockholm	We loved our stay here.  This is a fantastic boutique hotel.  It's in the new funky hipster style, but in a really good way.  This place works.  Our room...	5.0	Stockholm
2912	thai-house-wok-stockholm-6	Was okay. Didn't seem like authentic Thai food it was more Asian inspired. The atmosphere was cool but it was just okay	3.0	Stockholm
2913	thai-house-wok-stockholm-6	They used to be really nice and they had decent prices. Then they changed the furniture to a more modern style, put on some modern music and made the...	3.0	Stockholm
2914	thai-house-wok-stockholm-6	Lunch special good! The cashew chicken was good and the basil pork too! Portion is generous (like any other Asian restaurants in Stockholm). Free soda with...	4.0	Stockholm
2915	strandbryggan-stockholm	I'm going to start by saying that this was one of the loveliest meals and evenings I had during the entire summer holiday. My friends and I have arrived in...	5.0	Stockholm
2916	strandbryggan-stockholm	Other than location close to the Vasa museum and park area nothing special here. For those visiting for first time, You order when come down the plank. You...	3.0	Stockholm
2917	strandbryggan-stockholm	Strandbryggan Sea Club is open. The day was a bit windy so at some point we were very cold and it become unpleasant. Food is average. No service as you need...	3.0	Stockholm
2918	urban-deli-stockholm	Absolutely fantastic. I really love the ambiance here. Very nice decorations, furniture, and even a DJ. The food didn't disappoint either. I got the...	5.0	Stockholm
2919	urban-deli-stockholm	Algeria neighborhood, great people and staff.  People watching is great (overhearing the mixed groups next to us and their awkward conversation about...	5.0	Stockholm
2920	urban-deli-stockholm	This review concerns only their little grocery store, I've never tried their food actually! the incredibly unique variation of the sauces, chocolates,...	4.0	Stockholm
2921	underbar-stockholm	The Lebanese cuisine quickly turned into one of my favorites, and the food I ate at Underbar definitely wasn't no exception. Still, I'm not too enthusiastic...	3.0	Stockholm
2922	underbar-stockholm	"You guys should redesign the store front... I had a difficult time finding the restaurant because the sign was really small. 

It's a cozy restaurant and I..."	4.0	Stockholm
2923	underbar-stockholm	Open late (even on the Sunday of Midsommar weekend), friendly service, and good selection of veggie and meat dishes.  The (big) rocca/rocket salad was a...	4.0	Stockholm
2924	speceriet-stockholm	Both the food and the service is top notch - all in all great dining experience from start to finish! Located next to its two Michelin star sister...	5.0	Stockholm
2925	speceriet-stockholm	It's a five because - frankly you don't get this kind of food state side, and even if you get something close, it's not quite this and the price will easily...	5.0	Stockholm
2926	speceriet-stockholm	I have never before been to a restaurant where every single dish we ordered was truly breathtaking.  The food here is original, precise, fresh, rich and...	5.0	Stockholm
2927	bistro-pastis-stockholm-3	I just had to visit this little bistro when I was in Stockholm.. Walked by and I noticed the warm and cosy atmosphere - plus the reviews on Yelp was good....	5.0	Stockholm
2928	bistro-pastis-stockholm-3	"One of my absolute favourite in stockholm, the place is small but very very cozy and with a lovely warm feeling to it.
It has a romantic chic but at the..."	5.0	Stockholm
2929	bistro-pastis-stockholm-3	Great location and wonderful food. Both steaks and chicken dishes are top notch. Add great atmosphere of a small bistro and you get a place you never want...	5.0	Stockholm
2930	blå-porten-stockholm	"Came here for lunch yesterday, this place is like an enchanted garden, very charming! 

You order with the cashier, pick up your food then free seating. We..."	4.0	Stockholm
2931	blå-porten-stockholm	Stay away. If you have tastebuds that you don't want to burn off, stay far, far away. All the food at this restaurant is way too salty. The fish stew,...	1.0	Stockholm
2932	blå-porten-stockholm	This place is fantastic. My mom had been here before so when we were out on Djurgården and were hungry for lunch, we headed here. It's okay inside, but...	4.0	Stockholm
2933	soldaten-svejk-stockholm	This was the first place i ate at during my trip to Stockholm/Scandinavia earlier this year. The place was pretty busy when I went in, but since I was...	3.0	Stockholm
